Tamanho Hairpin sem Loop,Entropia_HP_S_Loop,HP_S_Loop_state_change,GC_Inicial_Hairpin
0.9302,0.9877,0.0938,0.8333
0.9302,0.9877,0.2188,0.9167
0.9302,0.9877,0.0938,0.5
0.9302,0.9877,0.0938,0
0.9302,0.9877,0.0938,0.75
0.9302,0.9657,0.0312,1
0.9302,0.9657,0.5938,0.4167
0.9302,0.9657,0.4688,0.5
0.9302,0.9657,0.7188,0.4167
0.9302,0.9657,0.8438,0.3333
0.9302,0.9657,0.6562,0.5
0.9302,0.9657,0.9688,0.1667
0.9302,0.9657,0.4688,0.6667
0.9302,0.9657,0.7188,0.3333
0.9302,0.9657,0.5938,0.5
0.9302,0.9657,0.7812,0.4167
0.9302,0.9657,0.9062,0.4167
0.9302,0.9657,0.5312,0.5
0.9302,0.9657,0.9062,0.3333
0.9302,0.9657,0.8438,0.25
0.9302,0.9657,0.5312,0.5833
0.9302,0.9657,0.4062,0.6667
0.9302,0.9657,0.3438,0.5833
0.9302,0.9657,0.9062,0.25
0.9302,0.9657,0.2188,0.4167
0.9302,0.9657,0.7188,0.5833
0.9302,0.9657,0.6562,0.4167
0.9302,0.9657,0.7812,0.3333
0.9302,0.9657,0.5312,0.6667
0.9302,0.9657,0.4688,0.8333
0.9302,0.9657,0.4062,0.5833
0.9302,0.9657,0.4688,0.5833
0.9302,0.9657,0.4062,0.8333
0.9302,0.9657,0.7812,0.5
0.9302,0.9657,0.5938,0.5833
0.9302,0.9657,0.7188,0.5
0.9302,0.9657,0.9688,0.25
0.9302,0.9657,0.9688,0.3333
0.9302,0.9657,0.6562,0.5833
0.9302,0.9657,0.2812,0.75
0.9302,0.9657,0.2812,0.6667
0.9302,0.9657,1,0.1667
0.9302,0.9657,1,0.25
0.9302,0.9657,0.8438,0.4167
0.9302,0.9657,0.5938,0.6667
0.9302,0.9657,0.3438,0.9167
0.9302,0.9657,0.4688,0.75
0.9302,0.9657,0.6562,0.6667
0.9302,0.9657,0.2188,0.8333
0.9302,0.9657,0.3438,0.6667
0.9302,0.9657,0.7812,0.5833
0.9302,0.9657,0.9688,0.4167
0.9302,0.9657,0.4062,0.75
0.9302,0.9657,0.5312,0.75
0.9302,0.9657,0.3438,0.8333
0.9302,0.9657,0.5938,0.75
0.9302,0.9657,0.3438,0.75
0.9302,0.9657,0.7188,0.6667
0.9302,0.9657,0.8438,0.5
0.9302,0.9657,0.2812,0.8333
0.9302,0.9657,0.6562,0.75
0.9302,0.9657,0.7812,0.6667
0.9302,0.9657,0.2812,1
0.9302,0.9657,0.2188,0.75
0.9302,0.9657,0.4062,0.9167
0.9302,0.9657,0.0938,0.1667
0.9302,0.9657,0.5312,0.8333
0.9302,0.9657,0.0938,0.3333
0.9302,0.9657,0.2812,0.9167
0.9302,0.9657,1,0.3333
0.9302,0.9657,0.9062,0.5
0.9302,0.9657,0.0938,0
0.9302,0.9322,0.0312,1
0.9302,0.9322,0.7812,0.3333
0.9302,0.9322,0.7812,0.25
0.9302,0.9322,0.5938,0.3333
0.9302,0.9322,0.7188,0.25
0.9302,0.9322,0.4688,0.4167
0.9302,0.9322,0.5938,0.5
0.9302,0.9322,0.5312,0.4167
0.9302,0.9322,0.4688,0.5833
0.9302,0.9322,0.9688,0.0833
0.9302,0.9322,0.6562,0.4167
0.9302,0.9322,0.8438,0.25
0.9302,0.9322,0.5312,0.5
0.9302,0.9322,0.9688,0.1667
0.9302,0.9322,0.4062,0.5833
0.9302,0.9322,0.6562,0.5
0.9302,0.9322,0.4688,0.75
0.9302,0.9322,0.6562,0.3333
0.9302,0.9322,0.9062,0.1667
0.9302,0.9322,0.7188,0.4167
0.9302,0.9322,0.8438,0.1667
0.9302,0.9322,0.4062,0.6667
0.9302,0.9322,0.5938,0.4167
0.9302,0.9322,0.8438,0.3333
0.9302,0.9322,0.2812,0.6667
0.9302,0.9322,0.5938,0.5833
0.9302,0.9322,0.2812,0.5833
0.9302,0.9322,0.9062,0.3333
0.9302,0.9322,0.4062,0.5
0.9302,0.9322,0.4062,0.8333
0.9302,0.9322,0.9062,0.4167
0.9302,0.9322,0.7188,0.6667
0.9302,0.9322,0.7188,0.3333
0.9302,0.9322,0.2812,0.8333
0.9302,0.9322,0.4688,0.6667
0.9302,0.9322,0.4688,0.5
0.9302,0.9322,0.7812,0.4167
0.9302,0.9322,0.3438,0.75
0.9302,0.9322,0.5312,0.6667
0.9302,0.9322,0.3438,0.8333
0.9302,0.9322,0.7188,0.5833
0.9302,0.9322,0.6562,0.5833
0.9302,0.9322,0.5938,0.75
0.9302,0.9322,0.5312,0.5833
0.9302,0.9322,0.2188,0.75
0.9302,0.9322,0.7188,0.5
0.9302,0.9322,0.8438,0.4167
0.9302,0.9322,0.5938,0.6667
0.9302,0.9322,0.9688,0.25
0.9302,0.9322,0.3438,0.5833
0.9302,0.9322,0.3438,0.5
0.9302,0.9322,0.6562,0.6667
0.9302,0.9322,0.9062,0.25
0.9302,0.9322,0.9688,0.4167
0.9302,0.9322,0.8438,0.5
0.9302,0.9322,0.8438,0.5833
0.9302,0.9322,0.5312,0.75
0.9302,0.9322,0.2812,0.9167
0.9302,0.9322,0.4688,0.8333
0.9302,0.9322,0.3438,0.9167
0.9302,0.9322,0.9688,0.3333
0.9302,0.9322,0.7812,0.5
0.9302,0.9322,0.2188,0.5833
0.9302,0.9322,0.3438,0.6667
0.9302,0.9322,0.4062,0.75
0.9302,0.9322,0.1562,0.75
0.9302,0.9322,0.2812,0.75
0.9302,0.9322,0.2188,0.9167
0.9302,0.9322,0.7812,0.5833
0.9302,0.9322,0.5312,0.8333
0.9302,0.9322,0.2188,0.5
0.9302,0.9322,0.5938,0.8333
0.9302,0.9322,0.9062,0.5
0.9302,0.9322,0.4062,0.9167
0.9302,0.9322,0.7188,0.75
0.9302,0.9322,0.4062,1
0.9302,0.9322,0.6562,0.75
0.9302,0.9322,0.2188,0.8333
0.9302,0.9322,0.1562,0.4167
0.9302,0.9322,0.0938,0.6667
0.9302,0.9322,0.2812,1
0.9302,0.9322,0.2188,0.6667
0.9302,0.9322,0.5312,0.9167
0.9302,0.9322,0.0938,0.25
0.9302,0.9322,0.7812,0.6667
0.9302,0.9322,0.3438,1
0.9302,0.9322,0.1562,0.6667
0.9302,0.9322,0.8438,0.6667
0.9302,0.9322,0.1562,1
0.9302,0.9322,0.1562,0.9167
0.9302,0.9322,0.0938,0.0833
0.9302,0.9322,0.0938,0.75
0.9302,0.9322,0.6562,0.8333
0.9302,0.9322,0.9688,0.5
0.9302,0.9322,0.4688,0.9167
0.9302,0.9322,0.1562,0.5833
0.9302,0.9322,0.1562,0.5
0.9302,0.9322,0.1562,0.8333
0.9302,0.9322,0.0938,0.8333
0.9302,0.9322,0.7812,0.75
0.9302,0.9322,0.0938,0.5833
0.9302,0.9322,0.2188,1
0.9302,0.9322,0.0938,1
0.9302,0.8867,0.0312,1
0.9302,0.8867,0.5312,0.4167
0.9302,0.8867,0.3438,0.6667
0.9302,0.8867,0.3438,0.5
0.9302,0.8867,0.4688,0.4167
0.9302,0.8867,0.5312,0.5
0.9302,0.8867,0.4688,0.3333
0.9302,0.8867,0.5938,0.5
0.9302,0.8867,0.6562,0.5833
0.9302,0.8867,0.7188,0.25
0.9302,0.8867,0.4062,0.5
0.9302,0.8867,0.3438,0.5833
0.9302,0.8867,0.5938,0.4167
0.9302,0.8867,0.7188,0.1667
0.9302,0.8867,0.5938,0.25
0.9302,0.8867,0.5312,0.3333
0.9302,0.8867,0.5938,0.3333
0.9302,0.8867,0.5312,0.75
0.9302,0.8867,0.7812,0.1667
0.9302,0.8867,0.6562,0.5
0.9302,0.8867,0.5938,0.6667
0.9302,0.8867,0.4062,0.5833
0.9302,0.8867,0.2812,0.5
0.9302,0.8867,0.8438,0.0833
0.9302,0.8867,0.6562,0.3333
0.9302,0.8867,0.6562,0.4167
0.9302,0.8867,0.7188,0.3333
0.9302,0.8867,0.7812,0.25
0.9302,0.8867,0.6562,0.25
0.9302,0.8867,0.8438,0.1667
0.9302,0.8867,0.4688,0.5
0.9302,0.8867,0.7812,0.3333
0.9302,0.8867,0.3438,0.4167
0.9302,0.8867,0.8438,0.4167
0.9302,0.8867,0.4062,0.75
0.9302,0.8867,0.5312,1
0.9302,0.8867,0.5312,0.5833
0.9302,0.8867,0.6562,0.75
0.9302,0.8867,0.4688,0.5833
0.9302,0.8867,0.2812,0.5833
0.9302,0.8867,0.7188,0.5
0.9302,0.8867,0.4062,0.4167
0.9302,0.8867,0.5312,0.6667
0.9302,0.8867,0.4688,0.9167
0.9302,0.8867,0.4062,0.6667
0.9302,0.8867,0.8438,0.25
0.9302,0.8867,0.2812,0.6667
0.9302,0.8867,0.7188,0.4167
0.9302,0.8867,0.4688,0.6667
0.9302,0.8867,0.5938,0.5833
0.9302,0.8867,0.4688,0.75
0.9302,0.8867,0.1562,1
0.9302,0.8867,0.8438,0.3333
0.9302,0.8867,0.5938,0.75
0.9302,0.8867,0.4688,0.8333
0.9302,0.8867,0.2812,0.75
0.9302,0.8867,0.7812,0.5
0.9302,0.8867,0.3438,0.75
0.9302,0.8867,0.5312,0.9167
0.9302,0.8867,0.5312,0.8333
0.9302,0.8867,0.3438,0.8333
0.9302,0.8867,0.4062,0.8333
0.9302,0.8867,0.4062,0.9167
0.9302,0.8867,0.2188,0.75
0.9302,0.8867,0.7188,0.5833
0.9302,0.8867,0.8438,0.5833
0.9302,0.8867,0.3438,1
0.9302,0.8867,0.7812,0.4167
0.9302,0.8867,0.6562,0.6667
0.9302,0.8867,0.4688,1
0.9302,0.8867,0.2188,0.5833
0.9302,0.8867,0.4062,1
0.9302,0.8867,0.5938,0.8333
0.9302,0.8867,0.7188,0.8333
0.9302,0.8867,0.2188,0.5
0.9302,0.8867,0.7188,0.6667
0.9302,0.8867,0.5938,0.9167
0.9302,0.8867,0.2188,0.6667
0.9302,0.8867,0.2812,1
0.9302,0.8867,0.2188,1
0.9302,0.8867,0.3438,0.9167
0.9302,0.8867,0.8438,0.5
0.9302,0.8867,0.1562,0.9167
0.9302,0.8867,0.0938,0.25
0.9302,0.8867,0.7812,0.6667
0.9302,0.8867,0.7188,0.75
0.9302,0.8867,0.2812,0.8333
0.9302,0.8867,0.6562,0.9167
0.9302,0.8867,0.2812,0.9167
0.9302,0.8867,0.6562,0.8333
0.9302,0.8867,0.7812,0.5833
0.9302,0.8867,0.1562,0.75
0.9302,0.8867,0.1562,0.8333
0.9302,0.8867,0.2188,0.9167
0.9302,0.8867,0.0938,0.8333
0.9302,0.8867,0.0938,0.5
0.9302,0.8867,0.7812,0.75
0.9302,0.8867,0.2188,0.8333
0.9302,0.8867,0.0938,1
0.9302,0.8867,0.8438,0.75
0.9302,0.8867,0.0938,0.0833
0.9302,0.8867,0.8438,0.6667
0.9302,0.8867,0.0938,0.4167
0.9302,0.8867,0.1562,0.6667
0.9302,0.8867,0.1562,0.5833
0.9302,0.8867,0.0938,0.1667
0.9302,0.8284,0.0312,1
0.9302,0.8284,0.5938,0.25
0.9302,0.8284,0.4688,0.25
0.9302,0.8284,0.5312,0.25
0.9302,0.8284,0.7188,0.4167
0.9302,0.8284,0.4688,0.3333
0.9302,0.8284,0.7188,0.5833
0.9302,0.8284,0.4688,0.4167
0.9302,0.8284,0.2812,0.4167
0.9302,0.8284,0.5312,0.5
0.9302,0.8284,0.5938,0.3333
0.9302,0.8284,0.7188,0.0833
0.9302,0.8284,0.5938,0.4167
0.9302,0.8284,0.4688,0.9167
0.9302,0.8284,0.4062,0.3333
0.9302,0.8284,0.4062,0.4167
0.9302,0.8284,0.5938,0.1667
0.9302,0.8284,0.5312,0.4167
0.9302,0.8284,0.6562,0.6667
0.9302,0.8284,0.4688,0.75
0.9302,0.8284,0.5938,0.6667
0.9302,0.8284,0.7188,0.3333
0.9302,0.8284,0.5312,0.75
0.9302,0.8284,0.6562,0.1667
0.9302,0.8284,0.4062,0.5833
0.9302,0.8284,0.2812,0.5833
0.9302,0.8284,0.6562,0.5833
0.9302,0.8284,0.5938,0.8333
0.9302,0.8284,0.7188,0.1667
0.9302,0.8284,0.4688,0.5833
0.9302,0.8284,0.3438,0.4167
0.9302,0.8284,0.3438,0.9167
0.9302,0.8284,0.4688,0.5
0.9302,0.8284,0.4062,0.6667
0.9302,0.8284,0.5312,0.3333
0.9302,0.8284,0.2188,1
0.9302,0.8284,0.5938,0.5
0.9302,0.8284,0.6562,0.25
0.9302,0.8284,0.2812,0.75
0.9302,0.8284,0.5938,0.5833
0.9302,0.8284,0.4062,0.5
0.9302,0.8284,0.3438,0.3333
0.9302,0.8284,0.6562,0.3333
0.9302,0.8284,0.3438,0.8333
0.9302,0.8284,0.4688,0.6667
0.9302,0.8284,0.1562,0.9167
0.9302,0.8284,0.3438,0.75
0.9302,0.8284,0.7188,0.5
0.9302,0.8284,0.3438,0.5
0.9302,0.8284,0.4062,0.8333
0.9302,0.8284,0.1562,0.5833
0.9302,0.8284,0.7188,0.25
0.9302,0.8284,0.3438,1
0.9302,0.8284,0.3438,0.5833
0.9302,0.8284,0.6562,0.4167
0.9302,0.8284,0.4062,0.9167
0.9302,0.8284,0.2812,1
0.9302,0.8284,0.4062,1
0.9302,0.8284,0.2188,0.5833
0.9302,0.8284,0.5312,0.6667
0.9302,0.8284,0.5312,0.5833
0.9302,0.8284,0.1562,0.75
0.9302,0.8284,0.2812,0.5
0.9302,0.8284,0.4062,0.75
0.9302,0.8284,0.3438,0.6667
0.9302,0.8284,0.6562,0.5
0.9302,0.8284,0.5938,0.75
0.9302,0.8284,0.6562,0.9167
0.9302,0.8284,0.6562,0.8333
0.9302,0.8284,0.5312,0.8333
0.9302,0.8284,0.2812,0.8333
0.9302,0.8284,0.4688,0.8333
0.9302,0.8284,0.2812,0.6667
0.9302,0.8284,0.2188,0.5
0.9302,0.8284,0.2188,0.8333
0.9302,0.8284,0.4688,1
0.9302,0.8284,0.7188,0.75
0.9302,0.8284,0.2188,0.4167
0.9302,0.8284,0.2188,0.6667
0.9302,0.8284,0.5312,0.9167
0.9302,0.8284,0.6562,0.75
0.9302,0.8284,0.5312,1
0.9302,0.8284,0.6562,1
0.9302,0.8284,0.2812,0.9167
0.9302,0.8284,0.7188,0.6667
0.9302,0.8284,0.5938,0.9167
0.9302,0.8284,0.1562,1
0.9302,0.8284,0.2188,0.9167
0.9302,0.8284,0.2188,0.75
0.9302,0.8284,0.1562,0.8333
0.9302,0.8284,0.0938,0.9167
0.9302,0.8284,0.0938,1
0.9302,0.8284,0.7188,0.9167
0.9302,0.8284,0.1562,0.6667
0.9302,0.8284,0.0938,0.3333
0.9302,0.8284,0.0938,0.4167
0.9302,0.8284,0.7188,0.8333
0.9302,0.8284,0.5938,1
0.9302,0.8284,0.0938,0.8333
0.9302,0.8284,0.1562,0.5
0.9302,0.8284,0.0938,0.5
0.9302,0.7559,0.0312,1
0.9302,0.7559,0.4688,0.3333
0.9302,0.7559,0.4688,0.5
0.9302,0.7559,0.4688,0.1667
0.9302,0.7559,0.5312,0.1667
0.9302,0.7559,0.3438,0.6667
0.9302,0.7559,0.5938,0.0833
0.9302,0.7559,0.4688,0.4167
0.9302,0.7559,0.4688,0.5833
0.9302,0.7559,0.3438,0.4167
0.9302,0.7559,0.3438,0.5833
0.9302,0.7559,0.2188,1
0.9302,0.7559,0.5938,0.5
0.9302,0.7559,0.3438,0.5
0.9302,0.7559,0.3438,0.3333
0.9302,0.7559,0.4688,0.25
0.9302,0.7559,0.3438,1
0.9302,0.7559,0.5938,0.5833
0.9302,0.7559,0.5938,0.3333
0.9302,0.7559,0.2812,0.5
0.9302,0.7559,0.5938,0.25
0.9302,0.7559,0.5938,0.4167
0.9302,0.7559,0.5938,0.1667
0.9302,0.7559,0.5312,0.5833
0.9302,0.7559,0.3438,0.75
0.9302,0.7559,0.2188,0.5833
0.9302,0.7559,0.4688,1
0.9302,0.7559,0.4062,0.25
0.9302,0.7559,0.2188,0.8333
0.9302,0.7559,0.5312,0.5
0.9302,0.7559,0.4062,0.3333
0.9302,0.7559,0.4688,0.75
0.9302,0.7559,0.5312,0.4167
0.9302,0.7559,0.4688,0.6667
0.9302,0.7559,0.4062,0.4167
0.9302,0.7559,0.3438,0.25
0.9302,0.7559,0.5312,0.25
0.9302,0.7559,0.3438,0.8333
0.9302,0.7559,0.4062,1
0.9302,0.7559,0.4062,0.5833
0.9302,0.7559,0.4062,0.8333
0.9302,0.7559,0.2812,1
0.9302,0.7559,0.4062,0.6667
0.9302,0.7559,0.5312,0.3333
0.9302,0.7559,0.2188,0.4167
0.9302,0.7559,0.4062,0.5
0.9302,0.7559,0.4688,0.9167
0.9302,0.7559,0.2812,0.3333
0.9302,0.7559,0.4688,0.8333
0.9302,0.7559,0.5312,0.75
0.9302,0.7559,0.5312,0.6667
0.9302,0.7559,0.5938,0.75
0.9302,0.7559,0.3438,0.9167
0.9302,0.7559,0.2812,0.4167
0.9302,0.7559,0.4062,0.9167
0.9302,0.7559,0.5938,0.9167
0.9302,0.7559,0.5938,0.6667
0.9302,0.7559,0.2812,0.6667
0.9302,0.7559,0.2812,0.5833
0.9302,0.7559,0.1562,1
0.9302,0.7559,0.2812,0.9167
0.9302,0.7559,0.5312,0.8333
0.9302,0.7559,0.2188,0.9167
0.9302,0.7559,0.1562,0.9167
0.9302,0.7559,0.4062,0.75
0.9302,0.7559,0.5312,1
0.9302,0.7559,0.2812,0.8333
0.9302,0.7559,0.5938,0.8333
0.9302,0.7559,0.2188,0.5
0.9302,0.7559,0.2812,0.75
0.9302,0.7559,0.0938,1
0.9302,0.7559,0.2188,0.3333
0.9302,0.7559,0.0938,0.5
0.9302,0.7559,0.5938,1
0.9302,0.7559,0.2188,0.6667
0.9302,0.7559,0.2188,0.75
0.9302,0.7559,0.1562,0.4167
0.9302,0.7559,0.0938,0.0833
0.9302,0.7559,0.1562,0.75
0.9302,0.7559,0.1562,0.5833
0.9302,0.7559,0.5312,0.9167
0.9302,0.7559,0.0938,0.4167
0.9302,0.7559,0.1562,0.8333
0.9302,0.7559,0.1562,0.6667
0.9302,0.7559,0.0938,0.75
0.9302,0.7559,0.0938,0.3333
0.9302,0.7559,0.1562,0.5
0.9302,0.7559,0.0938,0.6667
0.9302,0.7559,0.0938,0.9167
0.9302,0.7559,0.0938,0.8333
0.9302,0.6673,0.0312,1
0.9302,0.6673,0.4062,0.3333
0.9302,0.6673,0.4688,0.5833
0.9302,0.6673,0.4688,0.25
0.9302,0.6673,0.3438,0.25
0.9302,0.6673,0.4688,0.5
0.9302,0.6673,0.2812,1
0.9302,0.6673,0.4688,0.0833
0.9302,0.6673,0.3438,0.1667
0.9302,0.6673,0.4688,0.4167
0.9302,0.6673,0.4688,0.1667
0.9302,0.6673,0.3438,0.6667
0.9302,0.6673,0.3438,0.5
0.9302,0.6673,0.4062,0.4167
0.9302,0.6673,0.3438,0.5833
0.9302,0.6673,0.3438,0.3333
0.9302,0.6673,0.4688,0.3333
0.9302,0.6673,0.2812,0.6667
0.9302,0.6673,0.2812,0.25
0.9302,0.6673,0.2188,0.4167
0.9302,0.6673,0.4062,1
0.9302,0.6673,0.1562,1
0.9302,0.6673,0.3438,0.9167
0.9302,0.6673,0.4062,0.25
0.9302,0.6673,0.3438,0.4167
0.9302,0.6673,0.3438,0.75
0.9302,0.6673,0.2188,0.25
0.9302,0.6673,0.4688,0.6667
0.9302,0.6673,0.4062,0.1667
0.9302,0.6673,0.3438,0.8333
0.9302,0.6673,0.4062,0.5
0.9302,0.6673,0.3438,1
0.9302,0.6673,0.2812,0.3333
0.9302,0.6673,0.2812,0.5
0.9302,0.6673,0.4062,0.5833
0.9302,0.6673,0.2188,0.3333
0.9302,0.6673,0.4688,0.75
0.9302,0.6673,0.2188,0.5
0.9302,0.6673,0.2812,0.5833
0.9302,0.6673,0.4062,0.8333
0.9302,0.6673,0.1562,0.8333
0.9302,0.6673,0.4688,0.9167
0.9302,0.6673,0.2188,0.8333
0.9302,0.6673,0.4688,1
0.9302,0.6673,0.2188,0.5833
0.9302,0.6673,0.2188,0.6667
0.9302,0.6673,0.4688,0.8333
0.9302,0.6673,0.2188,1
0.9302,0.6673,0.2188,0.9167
0.9302,0.6673,0.2812,0.4167
0.9302,0.6673,0.2812,0.8333
0.9302,0.6673,0.2812,0.9167
0.9302,0.6673,0.0938,0.75
0.9302,0.6673,0.2812,0.75
0.9302,0.6673,0.4062,0.6667
0.9302,0.6673,0.2188,0.75
0.9302,0.6673,0.1562,0.5
0.9302,0.6673,0.0938,0.3333
0.9302,0.6673,0.0938,1
0.9302,0.6673,0.1562,0.75
0.9302,0.6673,0.1562,0.4167
0.9302,0.6673,0.4062,0.9167
0.9302,0.6673,0.4062,0.75
0.9302,0.6673,0.1562,0.5833
0.9302,0.6673,0.1562,0.3333
0.9302,0.6673,0.1562,0.6667
0.9302,0.6673,0.1562,0.9167
0.9302,0.6673,0.0938,0.5833
0.9302,0.6673,0.0938,0.9167
0.9302,0.6673,0.0938,0.5
0.9302,0.6673,0.0938,0.4167
0.9302,0.6673,0.0938,0.6667
0.9302,0.6673,0.0938,0.8333
0.9302,0.5595,0.0312,1
0.9302,0.5595,0.3438,0.5
0.9302,0.5595,0.2188,0.4167
0.9302,0.5595,0.3438,0.1667
0.9302,0.5595,0.3438,0.75
0.9302,0.5595,0.3438,0.3333
0.9302,0.5595,0.3438,0.4167
0.9302,0.5595,0.2812,0.3333
0.9302,0.5595,0.2188,0.5
0.9302,0.5595,0.2188,0.1667
0.9302,0.5595,0.0938,1
0.9302,0.5595,0.3438,0.8333
0.9302,0.5595,0.2812,1
0.9302,0.5595,0.2812,0.1667
0.9302,0.5595,0.3438,0.0833
0.9302,0.5595,0.1562,0.5
0.9302,0.5595,0.2188,0.75
0.9302,0.5595,0.3438,0.9167
0.9302,0.5595,0.2188,0.3333
0.9302,0.5595,0.3438,1
0.9302,0.5595,0.2188,1
0.9302,0.5595,0.2812,0.6667
0.9302,0.5595,0.3438,0.25
0.9302,0.5595,0.2812,0.25
0.9302,0.5595,0.2188,0.6667
0.9302,0.5595,0.2188,0.5833
0.9302,0.5595,0.2812,0.5
0.9302,0.5595,0.2812,0.4167
0.9302,0.5595,0.3438,0.6667
0.9302,0.5595,0.1562,1
0.9302,0.5595,0.0938,0.8333
0.9302,0.5595,0.2188,0.8333
0.9302,0.5595,0.2188,0.9167
0.9302,0.5595,0.3438,0.5833
0.9302,0.5595,0.2812,0.9167
0.9302,0.5595,0.1562,0.25
0.9302,0.5595,0.2188,0.25
0.9302,0.5595,0.2812,0.5833
0.9302,0.5595,0.1562,0.6667
0.9302,0.5595,0.1562,0.3333
0.9302,0.5595,0.2812,0.75
0.9302,0.5595,0.0938,0.5
0.9302,0.5595,0.1562,0.4167
0.9302,0.5595,0.2812,0.8333
0.9302,0.5595,0.1562,0.9167
0.9302,0.5595,0.1562,0.5833
0.9302,0.5595,0.0938,0.5833
0.9302,0.5595,0.0938,0.25
0.9302,0.5595,0.0938,0.4167
0.9302,0.5595,0.0938,0.9167
0.9302,0.5595,0.0938,0.6667
0.9302,0.5595,0.1562,0.75
0.9302,0.5595,0.1562,0.8333
0.9302,0.5595,0.0938,0.75
0.9302,0.5595,0.0938,0.3333
0.9302,0.4273,0.0312,1
0.9302,0.4273,0.0938,0.3333
0.9302,0.4273,0.2188,0.1667
0.9302,0.4273,0.2188,0.3333
0.9302,0.4273,0.2188,0.25
0.9302,0.4273,0.2188,0.75
0.9302,0.4273,0.0938,0.25
0.9302,0.4273,0.2188,0.9167
0.9302,0.4273,0.0938,1
0.9302,0.4273,0.2188,1
0.9302,0.4273,0.2188,0.0833
0.9302,0.4273,0.2188,0.5
0.9302,0.4273,0.2188,0.6667
0.9302,0.4273,0.1562,1
0.9302,0.4273,0.2188,0.4167
0.9302,0.4273,0.1562,0.5
0.9302,0.4273,0.1562,0.1667
0.9302,0.4273,0.0938,0.1667
0.9302,0.4273,0.2188,0.5833
0.9302,0.4273,0.1562,0.25
0.9302,0.4273,0.0938,0.6667
0.9302,0.4273,0.0938,0.9167
0.9302,0.4273,0.1562,0.3333
0.9302,0.4273,0.1562,0.8333
0.9302,0.4273,0.1562,0.4167
0.9302,0.4273,0.2188,0.8333
0.9302,0.4273,0.1562,0.9167
0.9302,0.4273,0.0938,0.5
0.9302,0.4273,0.0938,0.4167
0.9302,0.4273,0.0938,0.8333
0.9302,0.4273,0.1562,0.6667
0.9302,0.4273,0.0938,0.75
0.9302,0.4273,0.1562,0.5833
0.9302,0.4273,0.1562,0.75
0.9302,0.4273,0.0938,0.5833
0.9302,0.2595,0.0312,1
0.9302,0.2595,0.0938,0.5
0.9302,0.2595,0.0938,0.75
0.9302,0.2595,0.0938,0.3333
0.9302,0.2595,0.0938,0.4167
0.9302,0.2595,0.0938,1
0.9302,0.2595,0.0938,0.8333
0.9302,0.2595,0.0938,0.6667
0.9302,0.2595,0.0938,0.5833
0.9302,0.2595,0.0938,0.9167
0.9302,0.2595,0.0938,0.25
0.9302,0.2595,0.0938,0.1667
0.9302,0.2595,0.0938,0.0833
0.9302,0.002,0,1
0.9302,0.8284,0.0938,0.0833
0.9302,0.8867,0.0938,0.5833
0.9302,0.9657,0.0938,0.75
0.9302,0.9657,0.1562,0.75
0.9302,0.9986,0.0938,0.9167
0.9302,0.9986,0.0938,1
0.9302,0.9986,0.1562,1
0.9302,0.9986,1,0.4167
0.9302,0.9986,0.7812,0.5833
0.9302,0.9986,0.7188,0.5833
0.9302,0.9986,0.8438,0.5
0.9302,0.9986,0.9688,0.4167
0.9302,0.9986,0.5938,0.6667
0.9302,0.9986,0.4688,0.75
0.9302,0.9986,0.4062,0.8333
0.9302,0.9986,0.5312,0.75
0.9302,0.9986,0.9062,0.5
0.9302,0.9986,0.2812,0.9167
0.9302,0.9986,0.6562,0.6667
0.9302,0.9877,0.0938,1
0.9302,0.9877,0.1562,1
0.9302,0.9877,0.9062,0.5833
0.9302,0.9877,0.4688,0.8333
0.9302,0.9877,1,0.5
0.9302,0.9877,0.6562,0.75
0.9302,0.9877,0.9688,0.5
0.9302,0.9877,0.7812,0.6667
0.9302,0.9877,0.8438,0.5833
0.9302,0.9877,0.4062,0.9167
0.9302,0.9877,0.5938,0.75
0.9302,0.9877,0.5312,0.8333
0.9302,0.9877,0.7188,0.6667
0.9302,0.9657,0.0938,1
0.9302,0.9657,0.1562,1
0.9302,0.9657,0.9688,0.5
0.9302,0.9657,0.8438,0.6667
0.9302,0.9657,0.7812,0.75
0.9302,0.9657,0.6562,0.8333
0.9302,0.9657,0.5938,0.8333
0.9302,0.9657,0.8438,0.5833
0.9302,0.9657,0.9062,0.5833
0.9302,0.9657,1,0.4167
0.9302,0.9657,0.4688,0.9167
0.9302,0.9657,0.4062,1
0.9302,0.9657,0.7188,0.75
0.9302,0.9657,1,0.5
0.9302,0.9657,0.5312,0.9167
0.9302,0.9657,0.9062,0.6667
0.9302,0.9657,0.9688,0.5833
0.9302,0.9322,1,0.1667
0.9302,0.9322,1,0.0833
0.9302,0.9322,1,0
0.9302,0.9322,1,0.25
0.9302,0.9322,0.9062,0.5833
0.9302,0.9322,0.4688,1
0.9302,0.9322,0.5938,0.9167
0.9302,0.9322,1,0.3333
0.9302,0.9322,1,0.5833
0.9302,0.9322,1,0.4167
0.9302,0.9322,0.5312,1
0.9302,0.9322,0.9062,0.6667
0.9302,0.9322,0.6562,0.9167
0.9302,0.9322,0.8438,0.75
0.9302,0.9322,0.7812,0.8333
0.9302,0.9322,0.9688,0.5833
0.9302,0.9322,0.7188,0.8333
0.9302,0.9322,1,0.5
0.9302,0.9322,0.9062,0.75
0.9302,0.9322,0.9688,0.6667
0.9302,0.8867,0.9062,0.1667
0.9302,0.8867,0.9062,0.0833
